period,ratio
2017-10-12,19.91465
2017-10-13,100.0
2017-10-14,79.23186
2017-10-15,36.34423
2017-10-16,38.54907
2017-10-17,29.16073
2017-10-18,22.54623
2017-10-19,28.4495
2017-10-20,19.4879
2017-10-21,23.75533
2017-10-22,19.7724
2017-10-23,19.27453
2017-10-24,21.40825
2017-10-25,20.69701
2017-10-26,14.93598
2017-10-27,16.92745
2017-10-28,19.41678
2017-10-29,17.0697
2017-10-30,13.51351
2017-10-31,10.17069
2017-11-01,8.46372
2017-11-02,6.47226
2017-11-03,7.75248
2017-11-04,7.32574
2017-11-05,7.46799
2017-11-06,7.75248
2017-11-07,6.11664
2017-11-08,7.68136
2017-11-09,6.6145
2017-11-10,6.04551
2017-11-11,6.04551
2017-11-12,7.82361
