period,ratio
2017-11-09,97.10698
2017-11-10,97.36998
2017-11-11,100.0
2017-11-12,82.30253
2017-11-13,56.29931
2017-11-14,45.6944
2017-11-15,27.51336
2017-11-16,22.71146
2017-11-17,23.18656
2017-11-18,24.66276
2017-11-19,25.16331
2017-11-20,15.70374
2017-11-21,12.36955
2017-11-22,10.70671
2017-11-23,13.54882
2017-11-24,16.44184
2017-11-25,21.20132
2017-11-26,22.33816
2017-11-27,15.90735
2017-11-28,13.27733
2017-11-29,10.77458
2017-11-30,11.42784
2017-12-01,10.68125
2017-12-02,13.71001
2017-12-03,13.94756
2017-12-04,10.54551
2017-12-05,9.07779
2017-12-06,7.28768
2017-12-07,8.00033
2017-12-08,10.24009
2017-12-09,11.19029
