period,ratio
2017-03-08,10.30168
2017-03-09,10.31898
2017-03-10,10.724
2017-03-11,100.0
2017-03-12,60.0854
2017-03-13,12.02164
2017-03-14,11.60325
2017-03-15,10.35122
2017-03-16,9.71341
2017-03-17,9.25885
2017-03-18,8.55026
2017-03-19,7.62146
2017-03-20,5.92116
2017-03-21,5.30301
2017-03-22,5.52872
2017-03-23,4.47252
2017-03-24,3.64597
2017-03-25,3.78989
2017-03-26,4.34512
2017-03-27,2.077
2017-03-28,1.68221
2017-03-29,1.54222
2017-03-30,1.28898
2017-03-31,1.3401
2017-04-01,1.32673
2017-04-02,1.17652
2017-04-03,1.09158
2017-04-04,1.35111
2017-04-05,1.24887
2017-04-06,1.06485
2017-04-07,0.94059
2017-04-08,1.07192
