period,ratio
2017-07-06,100.0
2017-07-07,63.41463
2017-07-08,52.90224
2017-07-09,37.98449
2017-07-10,30.07499
2017-07-11,25.94063
2017-07-12,18.11936
2017-07-13,11.6279
2017-07-14,12.1384
2017-07-15,15.13203
2017-07-16,14.44507
2017-07-17,10.21617
2017-07-18,8.86115
2017-07-19,8.26873
2017-07-20,7.20363
2017-07-21,6.71204
2017-07-22,7.53765
2017-07-23,8.1931
2017-07-24,6.97044
2017-07-25,5.77298
2017-07-26,5.42635
2017-07-27,5.43265
2017-07-28,7.32967
2017-07-29,8.82334
2017-07-30,10.64473
2017-07-31,9.2456
2017-08-01,9.16997
2017-08-02,9.06283
2017-08-03,7.27925
2017-08-04,6.01878
2017-08-05,6.21415
2017-08-06,7.05237
