period,ratio
2017-11-30,54.499
2017-12-01,64.49049
2017-12-02,100.0
2017-12-03,76.78115
2017-12-04,24.49616
2017-12-05,19.55719
2017-12-06,18.42179
2017-12-07,9.7644
2017-12-08,13.39767
2017-12-09,10.27533
2017-12-10,7.80584
2017-12-11,5.64859
2017-12-12,4.79704
2017-12-13,4.96735
2017-12-14,4.00227
2017-12-15,3.71842
2017-12-16,4.45642
2017-12-17,3.80357
2017-12-18,2.2424
2017-12-19,5.4499
2017-12-20,3.40618
2017-12-21,3.15072
2017-12-22,2.27079
2017-12-23,2.12886
2017-12-24,2.89525
2017-12-25,3.09395
2017-12-26,1.81663
2017-12-27,1.73147
2017-12-28,2.98041
2017-12-29,1.75986
2017-12-30,1.70309
