period,ratio
2017-05-09,31.45432
2017-05-10,41.85545
2017-05-11,44.35766
2017-05-12,40.7033
2017-05-13,52.84679
2017-05-14,45.2094
2017-05-15,39.63951
2017-05-16,89.40095
2017-05-17,63.85933
2017-05-18,100.0
2017-05-19,54.26753
2017-05-20,49.41509
2017-05-21,42.41385
2017-05-22,43.39989
2017-05-23,20.66442
2017-05-24,32.78671
2017-05-25,21.64693
2017-05-26,21.14507
2017-05-27,27.88478
2017-05-28,25.40731
2017-05-29,15.78724
2017-05-30,8.89203
2017-05-31,17.25039
2017-06-01,9.49991
2017-06-02,8.30888
2017-06-03,12.48277
2017-06-04,13.26029
2017-06-05,2.29015
2017-06-06,0.31807
2017-06-07,0.1767
2017-06-08,0.25092
2017-06-09,0.19438
