period,ratio
2017-08-02,47.85106
2017-08-03,67.92165
2017-08-04,30.23738
2017-08-05,20.6381
2017-08-06,26.38936
2017-08-07,37.51124
2017-08-08,40.25884
2017-08-09,46.38383
2017-08-10,100.0
2017-08-11,45.55332
2017-08-12,30.03668
2017-08-13,47.51885
2017-08-14,47.2697
2017-08-15,32.59741
2017-08-16,28.41027
2017-08-17,29.7806
2017-08-18,25.96027
2017-08-19,23.73866
2017-08-20,41.48383
2017-08-21,17.04616
2017-08-22,14.63769
2017-08-23,23.64177
2017-08-24,3.86877
2017-08-25,0.22146
2017-08-26,0.24915
2017-08-27,6.00733
2017-08-28,11.00422
2017-08-29,8.33967
2017-08-30,0.76129
2017-08-31,0.08997
2017-09-01,0.25607
2017-09-02,0.46369
