period,ratio
2017-07-19,100.0
2017-07-20,98.88235
2017-07-21,90.76982
2017-07-22,95.7703
2017-07-23,92.08979
2017-07-24,73.77396
2017-07-25,58.61836
2017-07-26,42.33548
2017-07-27,35.04191
2017-07-28,34.17477
2017-07-29,32.39233
2017-07-30,28.54802
2017-07-31,30.39791
2017-08-01,26.34165
2017-08-02,19.08661
2017-08-03,19.56835
2017-08-04,17.54504
2017-08-05,18.12313
2017-08-06,18.25802
2017-08-07,13.76818
2017-08-08,12.48675
2017-08-09,10.18402
2017-08-10,10.53087
2017-08-11,10.85846
2017-08-12,10.49234
2017-08-13,12.26515
2017-08-14,11.57144
2017-08-15,14.66422
2017-08-16,11.15714
2017-08-17,41.63214
2017-08-18,25.92735
2017-08-19,14.12467
