period,ratio
2017-10-25,65.32417
2017-10-26,67.18719
2017-10-27,80.03063
2017-10-28,60.63451
2017-10-29,90.68985
2017-10-30,82.29393
2017-10-31,82.25439
2017-11-01,52.48566
2017-11-02,92.57758
2017-11-03,78.2368
2017-11-04,83.05
2017-11-05,99.75785
2017-11-06,68.41767
2017-11-07,61.6179
2017-11-08,100.0
2017-11-09,86.51907
2017-11-10,53.84957
2017-11-11,69.59873
2017-11-12,52.83652
2017-11-13,45.65625
2017-11-14,49.90116
2017-11-15,78.45423
2017-11-16,42.68135
2017-11-17,44.35659
2017-11-18,48.51749
2017-11-19,50.55841
2017-11-20,45.59695
2017-11-21,34.10753
2017-11-22,33.30203
2017-11-23,23.81399
2017-11-24,25.49416
2017-11-25,32.7288
