period,ratio
2017-11-09,100.0
2017-11-10,31.62844
2017-11-11,35.30973
2017-11-12,38.49502
2017-11-13,36.6521
2017-11-14,29.81434
2017-11-15,28.42798
2017-11-16,32.06073
2017-11-17,29.87046
2017-11-18,29.78248
2017-11-19,24.20974
2017-11-20,20.16138
2017-11-21,15.2712
2017-11-22,14.19882
2017-11-23,11.72187
2017-11-24,11.03476
2017-11-25,12.49696
2017-11-26,10.45989
2017-11-27,7.98598
2017-11-28,6.46462
2017-11-29,5.98076
2017-11-30,8.60484
2017-12-01,42.98932
2017-12-02,40.15289
2017-12-03,29.99635
2017-12-04,23.86239
2017-12-05,17.35833
2017-12-06,14.32775
2017-12-07,13.33879
2017-12-08,12.96414
2017-12-09,14.21399
