period,ratio
2017-03-23,81.40237
2017-03-24,100.0
2017-03-25,83.04757
2017-03-26,70.06937
2017-03-27,98.60257
2017-03-28,77.64618
2017-03-29,91.92269
2017-03-30,48.95441
2017-03-31,76.12983
2017-04-01,50.82259
2017-04-02,43.10208
2017-04-03,33.12685
2017-04-04,26.6997
2017-04-05,38.47869
2017-04-06,25.00495
2017-04-07,25.85232
2017-04-08,26.2884
2017-04-09,27.65609
2017-04-10,16.44697
2017-04-11,12.32408
2017-04-12,16.82358
2017-04-13,12.11595
2017-04-14,14.3657
2017-04-15,11.18434
2017-04-16,10.49058
2017-04-17,9.96035
2017-04-18,11.25867
2017-04-19,7.75024
2017-04-20,7.69078
2017-04-21,7.29435
2017-04-22,7.28939
2017-04-23,6.81367
