period,ratio
2017-09-14,73.20615
2017-09-15,95.81128
2017-09-16,100.0
2017-09-17,88.59076
2017-09-18,72.77948
2017-09-19,67.47487
2017-09-20,75.83589
2017-09-21,51.8523
2017-09-22,45.64102
2017-09-23,48.42666
2017-09-24,45.25948
2017-09-25,31.64717
2017-09-26,28.41025
2017-09-27,27.83589
2017-09-28,20.70974
2017-09-29,20.1723
2017-09-30,21.39487
2017-10-01,27.02769
2017-10-02,17.61641
2017-10-03,11.99589
2017-10-04,10.94153
2017-10-05,11.56102
2017-10-06,10.66666
2017-10-07,9.03384
2017-10-08,9.69435
2017-10-09,8.12717
2017-10-10,5.22666
2017-10-11,4.89025
2017-10-12,3.93435
2017-10-13,4.22974
2017-10-14,5.14051
