period,ratio
2017-06-29,5.19159
2017-06-30,3.33745
2017-07-01,4.07911
2017-07-02,3.9555
2017-07-03,2.47218
2017-07-04,2.7194
2017-07-05,2.59579
2017-07-06,2.84301
2017-07-07,9.64153
2017-07-08,42.39802
2017-07-09,52.53399
2017-07-10,60.44499
2017-07-11,71.19901
2017-07-12,86.40296
2017-07-13,63.90605
2017-07-14,82.81829
2017-07-15,95.17923
2017-07-16,100.0
2017-07-17,21.26081
2017-07-18,6.92212
2017-07-19,7.911
2017-07-20,9.02348
2017-07-21,7.78739
2017-07-22,9.14709
2017-07-23,11.24845
2017-07-24,6.79851
2017-07-25,6.79851
2017-07-26,6.18046
2017-07-27,8.28182
2017-07-28,6.30407
2017-07-29,5.56242
