period,ratio
2018-02-28,65.3311
2018-03-01,100.0
2018-03-02,39.67134
2018-03-03,39.75587
2018-03-04,42.65692
2018-03-05,23.90154
2018-03-06,17.04451
2018-03-07,14.9617
2018-03-08,11.23057
2018-03-09,10.10126
2018-03-10,13.27281
2018-03-11,10.8316
2018-03-12,6.38028
2018-03-13,5.07007
2018-03-14,4.32621
2018-03-15,4.59501
2018-03-16,9.24244
2018-03-17,4.75055
2018-03-18,4.87396
2018-03-19,4.14194
2018-03-20,78.12209
2018-03-21,85.37471
2018-03-22,53.2772
2018-03-23,43.10324
2018-03-24,52.22227
2018-03-25,49.17583
2018-03-26,26.25314
2018-03-27,22.09768
2018-03-28,18.94642
