period,ratio
2017-12-21,33.73615
2017-12-22,49.24471
2017-12-23,82.52382
2017-12-24,100.0
2017-12-25,81.40831
2017-12-26,42.62917
2017-12-27,36.01363
2017-12-28,32.97699
2017-12-29,37.96576
2017-12-30,44.93764
2017-12-31,43.49291
2018-01-01,44.12038
2018-01-02,29.28189
2018-01-03,24.7308
2018-01-04,16.77124
2018-01-05,13.87404
2018-01-06,16.99976
2018-01-07,14.47052
2018-01-08,8.08738
2018-01-09,5.98419
2018-01-10,7.90533
2018-01-11,10.54303
2018-01-12,12.82051
2018-01-13,14.4589
2018-01-14,12.47579
2018-01-15,8.65675
2018-01-16,7.68456
2018-01-17,6.97962
2018-01-18,5.78278
2018-01-19,6.43736
2018-01-20,8.51344
2018-01-21,8.05639
