period,ratio
2017-12-21,45.5572
2017-12-22,62.10023
2017-12-23,85.11374
2017-12-24,100.0
2017-12-25,70.58193
2017-12-26,56.6271
2017-12-27,44.19716
2017-12-28,32.00626
2017-12-29,30.13517
2017-12-30,31.37157
2017-12-31,26.5661
2018-01-01,15.38905
2018-01-02,6.78371
2018-01-03,3.2476
2018-01-04,2.40685
2018-01-05,2.29146
2018-01-06,2.6294
2018-01-07,2.36564
2018-01-08,1.64853
2018-01-09,1.45895
2018-01-10,1.46719
2018-01-11,2.8602
2018-01-12,2.86844
2018-01-13,3.64325
2018-01-14,3.70095
2018-01-15,2.48104
2018-01-16,1.91229
2018-01-17,1.69798
2018-01-18,1.78865
2018-01-19,1.61556
2018-01-20,2.29146
2018-01-21,2.29146
