period,ratio
2017-02-15,100.0
2017-02-16,16.82581
2017-02-17,18.45577
2017-02-18,21.6106
2017-02-19,23.05826
2017-02-20,12.68122
2017-02-21,10.84966
2017-02-22,14.62698
2017-02-23,6.64234
2017-02-24,5.91073
2017-02-25,6.77477
2017-02-26,6.32948
2017-02-27,3.13391
2017-02-28,2.13047
2017-03-01,1.45516
2017-03-02,0.80425
2017-03-03,0.87556
2017-03-04,1.10316
2017-03-05,0.8265
2017-03-06,0.4989
2017-03-07,0.40159
2017-03-08,0.43885
2017-03-09,0.4351
2017-03-10,0.40614
2017-03-11,0.65251
2017-03-12,0.59488
2017-03-13,0.37424
2017-03-14,0.35601
2017-03-15,1.19163
