period,ratio
2017-12-07,100.0
2017-12-08,79.84475
2017-12-09,63.42094
2017-12-10,47.20822
2017-12-11,37.43701
2017-12-12,31.33596
2017-12-13,33.82132
2017-12-14,26.83508
2017-12-15,26.91679
2017-12-16,30.02178
2017-12-17,28.56461
2017-12-18,22.15034
2017-12-19,22.98787
2017-12-20,23.39643
2017-12-21,37.32125
2017-12-22,34.92441
2017-12-23,36.33392
2017-12-24,34.93803
2017-12-25,36.44287
2017-12-26,25.9635
2017-12-27,23.84583
2017-12-28,20.33909
2017-12-29,19.84202
2017-12-30,23.51899
2017-12-31,23.17853
2018-01-01,32.29606
2018-01-02,32.35734
2018-01-03,44.51177
2018-01-04,35.72109
2018-01-05,34.27754
2018-01-06,38.19283
2018-01-07,35.5032
