period,ratio
2017-11-22,91.29177
2017-11-23,81.94087
2017-11-24,87.38753
2017-11-25,100.0
2017-11-26,83.54755
2017-11-27,52.82776
2017-11-28,44.84254
2017-11-29,27.08868
2017-11-30,18.50899
2017-12-01,17.19151
2017-12-02,15.55269
2017-12-03,14.44408
2017-12-04,9.19023
2017-12-05,23.42544
2017-12-06,23.65038
2017-12-07,20.29241
2017-12-08,21.93123
2017-12-09,29.32197
2017-12-10,30.36632
2017-12-11,17.76992
2017-12-12,13.83354
2017-12-13,13.23907
2017-12-14,18.17159
2017-12-15,21.70629
2017-12-16,28.75964
2017-12-17,28.3901
2017-12-18,21.69023
2017-12-19,30.52699
2017-12-20,28.45437
2017-12-21,17.86632
2017-12-22,21.64203
