period,ratio
2017-06-15,97.43169
2017-06-16,95.71948
2017-06-17,100.0
2017-06-18,82.55464
2017-06-19,77.35883
2017-06-20,46.9581
2017-06-21,55.48269
2017-06-22,35.28233
2017-06-23,26.18852
2017-06-24,32.5
2017-06-25,30.25956
2017-06-26,29.0255
2017-06-27,59.03005
2017-06-28,12.37249
2017-06-29,11.19763
2017-06-30,10.74225
2017-07-01,12.85974
2017-07-02,12.21311
2017-07-03,7.58196
2017-07-04,6.31602
2017-07-05,6.20673
2017-07-06,6.4071
2017-07-07,7.14936
2017-07-08,9.34881
2017-07-09,8.25136
2017-07-10,5.08196
2017-07-11,4.52185
2017-07-12,4.23952
2017-07-13,4.19398
2017-07-14,5.21402
2017-07-15,30.17304
