period,ratio
2018-02-21,24.31718
2018-02-22,100.0
2018-02-23,75.49715
2018-02-24,70.74016
2018-02-25,58.41241
2018-02-26,53.91121
2018-02-27,58.13185
2018-02-28,92.76342
2018-03-01,52.97466
2018-03-02,26.3553
2018-03-03,37.79602
2018-03-04,31.82193
2018-03-05,28.3893
2018-03-06,29.56101
2018-03-07,14.03581
2018-03-08,10.47528
2018-03-09,6.25464
2018-03-10,8.01633
2018-03-11,9.25818
2018-03-12,1.40275
2018-03-13,0.57347
2018-03-14,0.60648
2018-03-15,0.61061
2018-03-16,0.56935
2018-03-17,0.60648
2018-03-18,0.57347
2018-03-19,0.24754
2018-03-20,0.23516
2018-03-21,0.49096
