period,ratio
2017-11-09,52.03774
2017-11-10,91.46997
2017-11-11,62.2856
2017-11-12,59.08382
2017-11-13,68.00096
2017-11-14,63.39588
2017-11-15,68.74294
2017-11-16,54.53519
2017-11-17,58.77466
2017-11-18,64.64594
2017-11-19,65.88257
2017-11-20,61.37964
2017-11-21,72.641
2017-11-22,61.37426
2017-11-23,63.23995
2017-11-24,73.50664
2017-11-25,79.3591
2017-11-26,75.86429
2017-11-27,76.52293
2017-11-28,68.08161
2017-11-29,100.0
2017-11-30,64.92822
2017-12-01,53.02704
2017-12-02,59.65374
2017-12-03,55.37394
2017-12-04,45.43255
2017-12-05,41.75493
2017-12-06,38.67949
2017-12-07,37.02618
2017-12-08,36.7681
2017-12-09,41.49954
