period,ratio
2018-01-17,96.74892
2018-01-18,97.00014
2018-01-19,96.33515
2018-01-20,100.0
2018-01-21,89.86256
2018-01-22,93.54219
2018-01-23,65.98197
2018-01-24,54.086
2018-01-25,38.00797
2018-01-26,33.19048
2018-01-27,38.28875
2018-01-28,37.91931
2018-01-29,32.51071
2018-01-30,26.93955
2018-01-31,69.52859
2018-02-01,30.39751
2018-02-02,29.67341
2018-02-03,32.25949
2018-02-04,33.10181
2018-02-05,21.54573
2018-02-06,21.53095
2018-02-07,20.36352
2018-02-08,15.3687
2018-02-09,15.87113
2018-02-10,16.31446
2018-02-11,16.04847
2018-02-12,12.70873
2018-02-13,99.26112
2018-02-14,51.36692
2018-02-15,62.49445
2018-02-16,71.58268
2018-02-17,61.54869
