period,ratio
2017-10-19,38.56632
2017-10-20,31.09018
2017-10-21,15.97645
2017-10-22,15.27096
2017-10-23,14.531
2017-10-24,37.33529
2017-10-25,10.93378
2017-10-26,5.54551
2017-10-27,4.90813
2017-10-28,9.91381
2017-10-29,5.56569
2017-10-30,5.37145
2017-10-31,4.33298
2017-11-01,8.07988
2017-11-02,8.41118
2017-11-03,8.05717
2017-11-04,10.61929
2017-11-05,100.0
2017-11-06,7.54929
2017-11-07,6.75719
2017-11-08,6.11141
2017-11-09,5.1461
2017-11-10,4.91654
2017-11-11,5.70611
2017-11-12,5.8541
2017-11-13,3.56779
2017-11-14,3.43073
2017-11-15,3.3685
2017-11-16,3.32058
2017-11-17,3.45007
2017-11-18,5.29913
2017-11-19,5.28652
