period,ratio
2017-11-16,96.51567
2017-11-17,71.52812
2017-11-18,100.0
2017-11-19,80.2887
2017-11-20,48.63115
2017-11-21,38.97461
2017-11-22,38.67595
2017-11-23,35.54006
2017-11-24,37.332
2017-11-25,38.97461
2017-11-26,30.21403
2017-11-27,23.44449
2017-11-28,22.24987
2017-11-29,21.1548
2017-11-30,20.90592
2017-12-01,23.99203
2017-12-02,27.12792
2017-12-03,20.60726
2017-12-04,15.1319
2017-12-05,13.19064
2017-12-06,14.23593
2017-12-07,12.99153
2017-12-08,12.6431
2017-12-09,13.48929
2017-12-10,12.99153
2017-12-11,9.75609
2017-12-12,8.7108
2017-12-13,8.51169
2017-12-14,11.74713
2017-12-15,9.45744
2017-12-16,8.51169
