period,ratio
2017-08-17,100.0
2017-08-18,40.31876
2017-08-19,29.01751
2017-08-20,34.52195
2017-08-21,17.33959
2017-08-22,13.96885
2017-08-23,14.92983
2017-08-24,10.53697
2017-08-25,9.28068
2017-08-26,11.51152
2017-08-27,11.49142
2017-08-28,7.36009
2017-08-29,6.95574
2017-08-30,5.52349
2017-08-31,4.35592
2017-09-01,3.69814
2017-09-02,6.93101
2017-09-03,4.64028
2017-09-04,2.62329
2017-09-05,2.27778
2017-09-06,2.23126
2017-09-07,1.54139
2017-09-08,1.60548
2017-09-09,2.0373
2017-09-10,1.59959
2017-09-11,0.76396
2017-09-12,0.63693
2017-09-13,0.58557
2017-09-14,0.49906
2017-09-15,0.57315
2017-09-16,3.68551
2017-09-17,6.68706
