period,ratio
2017-05-03,100.0
2017-05-04,23.63974
2017-05-05,17.92464
2017-05-06,17.37647
2017-05-07,17.29612
2017-05-08,12.0054
2017-05-09,11.9842
2017-05-10,6.27773
2017-05-11,5.73985
2017-05-12,6.5263
2017-05-13,11.29513
2017-05-14,9.70636
2017-05-15,12.04818
2017-05-16,4.32425
2017-05-17,3.44145
2017-05-18,3.33164
2017-05-19,3.24023
2017-05-20,5.11615
2017-05-21,3.76974
2017-05-22,2.39818
2017-05-23,1.88049
2017-05-24,1.48809
2017-05-25,1.33346
2017-05-26,1.40024
2017-05-27,1.77245
2017-05-28,1.51462
2017-05-29,0.96925
2017-05-30,0.78416
2017-05-31,1.07627
2017-06-01,1.31594
2017-06-02,1.36317
2017-06-03,1.23038
