period,ratio
2017-09-27,16.34341
2017-09-28,14.09361
2017-09-29,17.73985
2017-09-30,22.00672
2017-10-01,20.09309
2017-10-02,86.7339
2017-10-03,100.0
2017-10-04,92.3972
2017-10-05,82.4153
2017-10-06,70.54564
2017-10-07,68.63201
2017-10-08,62.86527
2017-10-09,57.35712
2017-10-10,30.46289
2017-10-11,18.51564
2017-10-12,24.79958
2017-10-13,30.95422
2017-10-14,32.60925
2017-10-15,30.87664
2017-10-16,10.49909
2017-10-17,27.30799
2017-10-18,29.89397
2017-10-19,66.45978
2017-10-20,29.55779
2017-10-21,25.65296
2017-10-22,26.14429
2017-10-23,6.64597
2017-10-24,3.80139
2017-10-25,3.67209
2017-10-26,3.1549
2017-10-27,3.56865
