period,ratio
2017-08-23,79.72591
2017-08-24,100.0
2017-08-25,88.50535
2017-08-26,84.43683
2017-08-27,76.03426
2017-08-28,59.07494
2017-08-29,73.47323
2017-08-30,49.98715
2017-08-31,43.80299
2017-09-01,31.76873
2017-09-02,35.82012
2017-09-03,27.79443
2017-09-04,7.17773
2017-09-05,3.81156
2017-09-06,10.35546
2017-09-07,11.65738
2017-09-08,12.52248
2017-09-09,16.53104
2017-09-10,17.95289
2017-09-11,11.00642
2017-09-12,9.02783
2017-09-13,7.82012
2017-09-14,7.42612
2017-09-15,8.38543
2017-09-16,11.7516
2017-09-17,11.36616
2017-09-18,6.90364
2017-09-19,5.37901
2017-09-20,5.41327
2017-09-21,4.89935
2017-09-22,2.40685
2017-09-23,0.72805
