period,ratio
2017-03-29,58.39005
2017-03-30,58.4775
2017-03-31,70.91144
2017-04-01,100.0
2017-04-02,70.66808
2017-04-03,38.65165
2017-04-04,34.53173
2017-04-05,40.83615
2017-04-06,36.89303
2017-04-07,27.56378
2017-04-08,29.9422
2017-04-09,27.95353
2017-04-10,16.94551
2017-04-11,15.34659
2017-04-12,10.99851
2017-04-13,10.77797
2017-04-14,11.86166
2017-04-15,15.51389
2017-04-16,12.18867
2017-04-17,5.14658
2017-04-18,3.58568
2017-04-19,3.38415
2017-04-20,2.91836
2017-04-21,3.22445
2017-04-22,3.59139
2017-04-23,3.30811
2017-04-24,2.17498
2017-04-25,2.29666
2017-04-26,2.92596
2017-04-27,3.15981
2017-04-28,2.92216
2017-04-29,3.4564
