period,ratio
2018-01-17,100.0
2018-01-18,29.93132
2018-01-19,33.10671
2018-01-20,43.86028
2018-01-21,41.23289
2018-01-22,31.12998
2018-01-23,25.55596
2018-01-24,25.89843
2018-01-25,25.79556
2018-01-26,28.31587
2018-01-27,50.09004
2018-01-28,49.45421
2018-01-29,30.72511
2018-01-30,23.56683
2018-01-31,26.25838
2018-02-01,19.36602
2018-02-02,21.22351
2018-02-03,31.4397
2018-02-04,29.27647
2018-02-05,17.37203
2018-02-06,15.33711
2018-02-07,20.77861
2018-02-08,13.16945
2018-02-09,13.18251
2018-02-10,16.11829
2018-02-11,14.34731
2018-02-12,9.5516
2018-02-13,8.51489
2018-02-14,9.07373
2018-02-15,9.80734
2018-02-16,11.74005
2018-02-17,12.26018
