period,ratio
2017-02-22,100.0
2017-02-23,23.88026
2017-02-24,16.25116
2017-02-25,19.09396
2017-02-26,21.9087
2017-02-27,17.98235
2017-02-28,13.28835
2017-03-01,12.58685
2017-03-02,6.51862
2017-03-03,5.11775
2017-03-04,7.03439
2017-03-05,6.12172
2017-03-06,3.56604
2017-03-07,2.94618
2017-03-08,3.06953
2017-03-09,1.91571
2017-03-10,1.99102
2017-03-11,3.22087
2017-03-12,3.05155
2017-03-13,1.47192
2017-03-14,1.49892
2017-03-15,1.22835
2017-03-16,1.34338
2017-03-17,1.48335
2017-03-18,1.73481
2017-03-19,2.03024
2017-03-20,0.79194
2017-03-21,0.48628
2017-03-22,1.09839
