period,ratio
2017-06-29,21.20909
2017-06-30,37.47189
2017-07-01,61.97851
2017-07-02,53.90956
2017-07-03,38.57107
2017-07-04,45.16612
2017-07-05,100.0
2017-07-06,42.19335
2017-07-07,45.04121
2017-07-08,59.55533
2017-07-09,41.21908
2017-07-10,11.74119
2017-07-11,3.49737
2017-07-12,1.7237
2017-07-13,1.47389
2017-07-14,2.24831
2017-07-15,1.97351
2017-07-16,2.1234
2017-07-17,0.87434
2017-07-18,0.94928
2017-07-19,0.82438
2017-07-20,0.37471
2017-07-21,0.47464
2017-07-22,0.64951
2017-07-23,0.29977
2017-07-25,0.19985
2017-07-26,0.17486
2017-07-27,0.1249
2017-07-28,0.17486
2017-07-29,0.17486
