period,ratio
2017-06-28,100.0
2017-06-29,33.76522
2017-06-30,22.05574
2017-07-01,29.63052
2017-07-02,38.9182
2017-07-03,17.39874
2017-07-04,12.33254
2017-07-05,8.51718
2017-07-06,7.49756
2017-07-07,10.28529
2017-07-08,10.76327
2017-07-09,11.31796
2017-07-10,8.26425
2017-07-11,5.20654
2017-07-12,4.58759
2017-07-13,4.30897
2017-07-14,5.42091
2017-07-15,8.65855
2017-07-16,8.97882
2017-07-17,3.8392
2017-07-18,3.0502
2017-07-19,2.80006
2017-07-20,4.11012
2017-07-21,2.14646
2017-07-22,2.20897
2017-07-23,2.00345
2017-07-24,1.38028
2017-07-25,1.11739
2017-07-26,1.26955
2017-07-27,1.39622
2017-07-28,1.28282
