period,ratio
2018-01-31,63.09371
2018-02-01,60.613
2018-02-02,72.75192
2018-02-03,100.0
2018-02-04,82.76074
2018-02-05,53.56339
2018-02-06,48.6549
2018-02-07,52.21389
2018-02-08,36.81587
2018-02-09,33.60088
2018-02-10,46.87982
2018-02-11,44.89305
2018-02-12,29.57221
2018-02-13,24.83351
2018-02-14,19.55457
2018-02-15,19.22601
2018-02-16,22.1345
2018-02-17,23.41786
2018-02-18,13.8721
2018-02-19,6.86659
2018-02-20,4.92171
2018-02-21,4.43219
2018-02-22,3.65821
2018-02-23,3.5237
2018-02-24,4.54024
2018-02-25,4.27783
2018-02-26,3.13561
2018-02-27,3.15766
2018-02-28,3.55016
