period,ratio
2017-01-12,15.56851
2017-01-13,16.1625
2017-01-14,23.3974
2017-01-15,20.71471
2017-01-16,13.99854
2017-01-17,12.2109
2017-01-18,10.60348
2017-01-19,8.84401
2017-01-20,9.33456
2017-01-21,12.37882
2017-01-22,12.61162
2017-01-23,8.61576
2017-01-24,7.6046
2017-01-25,9.70105
2017-01-26,8.59742
2017-01-27,11.09043
2017-01-28,39.3933
2017-01-29,100.0
2017-01-30,24.01408
2017-01-31,10.9295
2017-02-01,6.72222
2017-02-02,5.68307
2017-02-03,6.03727
2017-02-04,9.37163
2017-02-05,8.84553
2017-02-06,5.05486
2017-02-07,4.34362
2017-02-08,4.11612
2017-02-09,4.41019
2017-02-10,5.08719
2017-02-11,7.1653
2017-02-12,16.54034
