period,ratio
2017-11-09,19.65262
2017-11-10,22.51527
2017-11-11,31.7787
2017-11-12,22.45094
2017-11-13,45.83467
2017-11-14,61.85268
2017-11-15,100.0
2017-11-16,51.2705
2017-11-17,58.70054
2017-11-18,62.0135
2017-11-19,69.6687
2017-11-20,51.97812
2017-11-21,45.73817
2017-11-22,41.65326
2017-11-23,32.9688
2017-11-24,38.30813
2017-11-25,43.48665
2017-11-26,50.08041
2017-11-27,9.13477
2017-11-28,3.50595
2017-11-29,4.2779
2017-11-30,2.89482
2017-12-01,3.34512
2017-12-02,5.14634
2017-12-03,4.69604
2017-12-04,2.50884
2017-12-05,2.57317
2017-12-06,2.28369
2017-12-07,2.70183
2017-12-08,2.73399
2017-12-09,4.43872
