period,ratio
2017-12-27,12.19931
2017-12-28,13.09442
2017-12-29,14.4207
2017-12-30,16.75554
2017-12-31,16.15985
2018-01-01,15.45953
2018-01-02,11.46873
2018-01-03,8.49155
2018-01-04,7.46343
2018-01-05,8.30811
2018-01-06,9.99306
2018-01-07,8.35917
2018-01-08,6.5324
2018-01-09,5.46772
2018-01-10,5.76714
2018-01-11,4.54109
2018-01-12,4.75479
2018-01-13,9.75289
2018-01-14,4.94074
2018-01-15,3.85274
2018-01-16,3.46633
2018-01-17,3.10199
2018-01-18,100.0
2018-01-19,4.57072
2018-01-20,4.3419
2018-01-21,3.74747
2018-01-22,3.7002
2018-01-23,3.34972
2018-01-24,2.94755
2018-01-25,2.6973
2018-01-26,2.75466
2018-01-27,3.29929
