period,ratio
2017-01-04,71.04253
2017-01-05,48.2133
2017-01-06,55.33551
2017-01-07,57.87713
2017-01-08,59.31329
2017-01-09,73.16086
2017-01-10,73.73344
2017-01-11,62.0382
2017-01-12,60.02569
2017-01-13,83.38026
2017-01-14,64.66297
2017-01-15,61.71696
2017-01-16,44.82133
2017-01-17,52.89593
2017-01-18,100.0
2017-01-19,40.87378
2017-01-20,42.68599
2017-01-21,38.1054
2017-01-22,41.39534
2017-01-23,45.71514
2017-01-24,23.33377
2017-01-25,52.38194
2017-01-26,23.347
2017-01-27,28.73259
2017-01-28,33.70623
2017-01-29,46.09497
2017-01-30,41.46525
2017-01-31,21.79179
2017-02-01,15.61253
2017-02-02,20.49169
2017-02-03,14.13292
2017-02-04,18.7494
