period,ratio
2017-06-21,43.61661
2017-06-22,27.65749
2017-06-23,30.72399
2017-06-24,31.27616
2017-06-25,30.8036
2017-06-26,27.21575
2017-06-27,29.95351
2017-06-28,84.14361
2017-06-29,100.0
2017-06-30,35.13881
2017-07-01,34.66368
2017-07-02,41.75462
2017-07-03,28.81321
2017-07-04,19.30297
2017-07-05,40.72732
2017-07-06,18.57102
2017-07-07,16.42139
2017-07-08,18.50425
2017-07-09,16.19796
2017-07-10,11.42358
2017-07-11,9.71569
2017-07-12,11.74204
2017-07-13,8.35708
2017-07-14,10.07011
2017-07-15,12.61525
2017-07-16,14.56455
2017-07-17,4.85656
2017-07-18,4.12717
2017-07-19,5.35994
2017-07-20,8.35452
2017-07-21,4.55607
