period,ratio
2017-02-01,83.82113
2017-02-02,84.87804
2017-02-03,69.69512
2017-02-04,73.59756
2017-02-05,100.0
2017-02-06,55.1626
2017-02-07,45.8943
2017-02-08,33.88211
2017-02-09,24.69512
2017-02-10,21.48373
2017-02-11,43.33333
2017-02-12,25.5691
2017-02-13,17.6626
2017-02-14,13.67886
2017-02-15,11.48373
2017-02-16,9.43089
2017-02-17,9.20731
2017-02-18,9.63414
2017-02-19,8.80081
2017-02-20,7.17479
2017-02-21,8.84146
2017-02-22,9.32926
2017-02-23,6.70731
2017-02-24,7.64227
2017-02-25,8.35365
2017-02-26,9.45121
2017-02-27,8.51626
2017-02-28,7.5
2017-03-01,7.37804
