period,ratio
2018-02-28,100.0
2018-03-01,58.15996
2018-03-02,50.48478
2018-03-03,38.49293
2018-03-04,40.32156
2018-03-05,23.6675
2018-03-06,17.30556
2018-03-07,16.55773
2018-03-08,16.22825
2018-03-09,16.77459
2018-03-10,25.05846
2018-03-11,28.07631
2018-03-12,16.90326
2018-03-13,14.46314
2018-03-14,10.02943
2018-03-15,9.66598
2018-03-16,11.00575
2018-03-17,16.01745
2018-03-18,17.97405
2018-03-19,8.7448
2018-03-20,7.74056
2018-03-21,9.11919
2018-03-22,6.17509
2018-03-23,6.73003
2018-03-24,8.72177
2018-03-25,7.61793
2018-03-26,5.05241
2018-03-27,4.57169
2018-03-28,3.88691
