period,ratio
2017-11-29,62.27451
2017-11-30,71.95908
2017-12-01,57.50277
2017-12-02,100.0
2017-12-03,66.99334
2017-12-04,54.05875
2017-12-05,48.89902
2017-12-06,56.71419
2017-12-07,44.25828
2017-12-08,40.75128
2017-12-09,54.16708
2017-12-10,39.20437
2017-12-11,17.43172
2017-12-12,18.61332
2017-12-13,24.7934
2017-12-14,26.39574
2017-12-15,16.94548
2017-12-16,18.27572
2017-12-17,13.4032
2017-12-18,10.0272
2017-12-19,8.70956
2017-12-20,10.8183
2017-12-21,7.56575
2017-12-22,8.92371
2017-12-23,9.93903
2017-12-24,10.35977
2017-12-25,6.89307
2017-12-26,1.78877
2017-12-27,1.42849
2017-12-28,2.49168
2017-12-29,3.23994
