period,ratio
2017-07-13,69.60341
2017-07-14,80.12675
2017-07-15,91.127
2017-07-16,100.0
2017-07-17,76.42444
2017-07-18,72.47113
2017-07-19,64.28212
2017-07-20,57.87525
2017-07-21,53.85291
2017-07-22,57.9631
2017-07-23,70.54467
2017-07-24,49.0148
2017-07-25,44.39006
2017-07-26,38.66089
2017-07-27,34.99623
2017-07-28,33.3647
2017-07-29,36.80346
2017-07-30,45.34387
2017-07-31,37.32429
2017-08-01,34.4252
2017-08-02,30.60993
2017-08-03,26.50602
2017-08-04,22.37073
2017-08-05,23.21787
2017-08-06,27.53514
2017-08-07,21.19728
2017-08-08,17.25652
2017-08-09,15.11044
2017-08-10,15.49322
2017-08-11,42.40712
2017-08-12,57.12851
2017-08-13,60.86847
