period,ratio
2016-11-16,72.49462
2016-11-17,90.75268
2016-11-18,100.0
2016-11-19,90.60215
2016-11-20,49.09677
2016-11-21,53.09677
2016-11-22,64.73118
2016-11-23,60.53763
2016-11-24,60.88172
2016-11-25,53.48387
2016-11-26,69.6129
2016-11-27,51.54838
2016-11-28,45.93548
2016-11-29,27.33333
2016-11-30,4.94623
2016-12-01,0.73118
2016-12-02,24.77419
2016-12-03,22.68817
2016-12-04,24.92473
2016-12-05,21.59139
2016-12-06,25.01075
2016-12-07,4.77419
2016-12-08,33.52688
2016-12-09,4.25806
2016-12-10,0.4086
2016-12-11,24.88172
2016-12-12,4.25806
2016-12-13,33.09677
2016-12-14,7.74193
2016-12-15,0.15053
2016-12-16,0.25806
