period,ratio
2017-11-02,74.52829
2017-11-03,62.28076
2017-11-04,54.96647
2017-11-05,100.0
2017-11-06,23.44419
2017-11-07,19.12426
2017-11-08,18.87533
2017-11-09,13.95756
2017-11-10,12.8062
2017-11-11,16.83957
2017-11-12,13.29632
2017-11-13,7.74206
2017-11-14,6.67934
2017-11-15,4.67966
2017-11-16,3.62055
2017-11-17,3.50407
2017-11-18,3.79475
2017-11-19,3.33554
2017-11-20,2.63772
2017-11-21,7.34418
2017-11-22,34.85731
2017-11-23,38.21605
2017-11-24,32.29844
2017-11-25,35.60719
2017-11-26,30.29
2017-11-27,17.64254
2017-11-28,12.90103
2017-11-29,10.09787
2017-11-30,8.50379
2017-12-01,8.4605
2017-12-02,13.8617
