period,ratio
2017-02-09,80.91781
2017-02-10,76.38715
2017-02-11,100.0
2017-02-12,89.93742
2017-02-13,60.97622
2017-02-14,47.92657
2017-02-15,60.24196
2017-02-16,44.28035
2017-02-17,39.93324
2017-02-18,47.26741
2017-02-19,44.55569
2017-02-20,22.30287
2017-02-21,17.91405
2017-02-22,14.57655
2017-02-23,12.71589
2017-02-24,15.65289
2017-02-25,14.95202
2017-02-26,14.84355
2017-02-27,12.30705
2017-02-28,11.77304
2017-03-01,11.58114
2017-03-02,5.4151
2017-03-03,5.4735
2017-03-04,8.50229
2017-03-05,6.95869
2017-03-06,4.14685
2017-03-07,3.96328
2017-03-08,4.26366
2017-03-09,3.52941
