period,ratio
2018-02-08,52.97656
2018-02-09,69.07853
2018-02-10,99.76646
2018-02-11,100.0
2018-02-12,65.99905
2018-02-13,63.81412
2018-02-14,57.96785
2018-02-15,65.00554
2018-02-16,73.15943
2018-02-17,82.73432
2018-02-18,60.67922
2018-02-19,39.35243
2018-02-20,31.61019
2018-02-21,32.4612
2018-02-22,40.41323
2018-02-23,37.3575
2018-02-24,42.41212
2018-02-25,39.34056
2018-02-26,35.61589
2018-02-27,36.6569
2018-02-28,45.37286
2018-03-01,30.79084
2018-03-02,20.07995
2018-03-03,30.60481
2018-03-04,19.64851
2018-03-05,7.59974
2018-03-06,4.25902
2018-03-07,4.17194
2018-03-08,5.81063
