period,ratio
2017-09-06,71.13625
2017-09-07,73.20062
2017-09-08,74.40706
2017-09-09,100.0
2017-09-10,74.50508
2017-09-11,38.71188
2017-09-12,25.89545
2017-09-13,21.13141
2017-09-14,16.05215
2017-09-15,18.85648
2017-09-16,39.63818
2017-09-17,31.05638
2017-09-18,14.65029
2017-09-19,9.86326
2017-09-20,8.20304
2017-09-21,6.64932
2017-09-22,7.07224
2017-09-23,8.93151
2017-09-24,7.77045
2017-09-25,4.77674
2017-09-26,4.46393
2017-09-27,3.62596
2017-09-28,3.29622
2017-09-29,3.73971
2017-09-30,9.31752
2017-10-01,4.64484
2017-10-02,4.76766
2017-10-03,4.34535
2017-10-04,4.27214
2017-10-05,3.95147
2017-10-06,3.71006
