period,ratio
2017-11-29,100.0
2017-11-30,61.84437
2017-12-01,47.54813
2017-12-02,97.49626
2017-12-03,76.24221
2017-12-04,39.61944
2017-12-05,36.5995
2017-12-06,39.63375
2017-12-07,32.60332
2017-12-08,34.9189
2017-12-09,50.093
2017-12-10,58.54004
2017-12-11,33.01042
2017-12-12,27.81764
2017-12-13,30.21907
2017-12-14,26.34273
2017-12-15,20.87128
2017-12-16,26.01684
2017-12-17,19.46648
2017-12-18,13.02773
2017-12-19,12.23
2017-12-20,9.31702
2017-12-21,6.39689
2017-12-22,6.77465
2017-12-23,7.57739
2017-12-24,7.29657
2017-12-25,5.91503
2017-12-26,5.71863
2017-12-27,34.01242
2017-12-28,30.33569
2017-12-29,23.02695
