period,ratio
2017-03-01,100.0
2017-03-02,16.32326
2017-03-03,13.2773
2017-03-04,15.64997
2017-03-05,12.75119
2017-03-06,7.33669
2017-03-07,6.50592
2017-03-08,8.94185
2017-03-09,5.55616
2017-03-10,5.20473
2017-03-11,9.08765
2017-03-12,5.85189
2017-03-13,4.19583
2017-03-14,11.99262
2017-03-15,2.65876
2017-03-16,2.11064
2017-03-17,2.29289
2017-03-18,2.56591
2017-03-19,2.15053
2017-03-20,1.42978
2017-03-21,8.98931
2017-03-22,7.5492
2017-03-23,4.80103
2017-03-24,4.34094
2017-03-25,4.7976
2017-03-26,4.27698
2017-03-27,2.90153
2017-03-28,2.34378
2017-03-29,2.21311
2017-03-30,1.8995
2017-03-31,2.0233
2017-04-01,2.22549
