period,ratio
2017-03-09,53.35229
2017-03-10,43.99722
2017-03-11,51.32159
2017-03-12,100.0
2017-03-13,28.5209
2017-03-14,27.89383
2017-03-15,31.20784
2017-03-16,17.5617
2017-03-17,17.55805
2017-03-18,13.36906
2017-03-19,11.78679
2017-03-20,5.02752
2017-03-21,3.78067
2017-03-22,3.75514
2017-03-23,3.22286
2017-03-24,3.19005
2017-03-25,3.9666
2017-03-26,4.76138
2017-03-27,2.89839
2017-03-28,2.65047
2017-03-29,3.25567
2017-03-30,2.7562
2017-03-31,3.38328
2017-04-01,4.07233
2017-04-02,4.25826
2017-04-03,2.69422
2017-04-04,2.47183
2017-04-05,2.62131
2017-04-06,2.49735
2017-04-07,2.3734
2017-04-08,2.91297
2017-04-09,3.53275
