period,ratio
2017-04-05,100.0
2017-04-06,90.38756
2017-04-07,48.97621
2017-04-08,50.94785
2017-04-09,65.22291
2017-04-10,37.03591
2017-04-11,30.57147
2017-04-12,22.50956
2017-04-13,14.88809
2017-04-14,16.12796
2017-04-15,19.50653
2017-04-16,14.62714
2017-04-17,8.35738
2017-04-18,7.0319
2017-04-19,24.02833
2017-04-20,63.32583
2017-04-21,53.91083
2017-04-22,49.592
2017-04-23,40.78313
2017-04-24,25.05005
2017-04-25,17.75718
2017-04-26,15.85044
2017-04-27,14.84391
2017-04-28,13.9713
2017-04-29,15.51631
2017-04-30,15.86563
2017-05-01,13.55433
2017-05-02,10.84816
2017-05-03,14.38137
2017-05-04,11.45705
2017-05-05,13.79596
