period,ratio
2017-12-07,81.49697
2017-12-08,40.66121
2017-12-09,100.0
2017-12-10,34.05349
2017-12-11,21.23437
2017-12-12,18.43441
2017-12-13,19.67109
2017-12-14,18.39214
2017-12-15,16.45561
2017-12-16,19.66725
2017-12-17,15.96544
2017-12-18,9.51416
2017-12-19,8.65567
2017-12-20,9.32204
2017-12-21,6.79708
2017-12-22,8.12818
2017-12-23,9.57893
2017-12-24,10.39405
2017-12-25,6.82288
2017-12-26,5.07407
2017-12-27,4.26498
2017-12-28,3.03818
2017-12-29,3.03269
2017-12-30,3.48115
2017-12-31,3.12436
2018-01-01,2.68579
2018-01-02,1.67415
2018-01-03,1.48478
2018-01-04,1.36183
2018-01-05,1.39147
2018-01-06,1.74222
2018-01-07,2.2505
