period,ratio
2017-12-20,40.45518
2017-12-21,45.02858
2017-12-22,57.65721
2017-12-23,47.66907
2017-12-24,64.29942
2017-12-25,58.72074
2017-12-26,89.25466
2017-12-27,84.97896
2017-12-28,55.95944
2017-12-29,53.18304
2017-12-30,58.40578
2017-12-31,45.72538
2018-01-01,45.54632
2018-01-02,65.20116
2018-01-03,100.0
2018-01-04,44.60791
2018-01-05,36.18379
2018-01-06,59.13709
2018-01-07,73.55409
2018-01-08,50.15855
2018-01-09,28.27095
2018-01-10,42.80012
2018-01-11,37.99374
2018-01-12,57.24517
2018-01-13,57.54934
2018-01-14,25.25725
2018-01-15,22.13569
2018-01-16,23.97583
2018-01-17,59.04864
2018-01-18,35.46542
2018-01-19,37.15672
2018-01-20,47.69712
