period,ratio
2017-12-20,100.0
2017-12-21,44.99123
2017-12-22,22.84739
2017-12-23,27.90284
2017-12-24,34.78101
2017-12-25,38.44052
2017-12-26,35.90563
2017-12-27,22.08249
2017-12-28,17.01385
2017-12-29,17.24109
2017-12-30,19.19242
2017-12-31,18.76725
2018-01-01,19.08039
2018-01-02,15.35475
2018-01-03,15.19591
2018-01-04,12.00952
2018-01-05,12.0627
2018-01-06,15.93468
2018-01-07,17.30722
2018-01-08,12.00089
2018-01-09,10.60016
2018-01-10,10.1425
2018-01-11,8.74314
2018-01-12,9.24739
2018-01-13,15.01548
2018-01-14,10.90126
2018-01-15,8.53317
2018-01-16,8.51272
2018-01-17,8.09368
2018-01-18,6.61865
2018-01-19,6.17644
2018-01-20,7.57671
