period,ratio
2016-12-21,100.0
2016-12-22,67.25376
2016-12-23,63.16494
2016-12-24,76.77731
2016-12-25,71.32373
2016-12-26,47.41061
2016-12-27,35.08487
2016-12-28,36.52458
2016-12-29,32.97789
2016-12-30,33.1162
2016-12-31,38.15779
2017-01-01,36.54388
2017-01-02,25.39143
2017-01-03,20.3955
2017-01-04,17.82928
2017-01-05,16.095
2017-01-06,18.19835
2017-01-07,23.44843
2017-01-08,23.18066
2017-01-09,13.93238
2017-01-10,11.41658
2017-01-11,10.30234
2017-01-12,9.19331
2017-01-13,10.82221
2017-01-14,13.59034
2017-01-15,13.70526
2017-01-16,9.25373
2017-01-17,7.34797
2017-01-18,9.97142
2017-01-19,6.93007
2017-01-20,5.90077
2017-01-21,6.23941
