period,ratio
2017-03-22,100.0
2017-03-23,14.25036
2017-03-24,5.7807
2017-03-25,6.01196
2017-03-26,5.12958
2017-03-27,3.13868
2017-03-28,2.50889
2017-03-29,1.81254
2017-03-30,1.43792
2017-03-31,1.48912
2017-04-01,1.77926
2017-04-02,1.53605
2017-04-03,1.29626
2017-04-04,1.32527
2017-04-05,1.3944
2017-04-06,1.30394
2017-04-07,1.20409
2017-04-08,1.41744
2017-04-09,2.62495
2017-04-10,1.00185
2017-04-11,1.03598
2017-04-12,0.83885
2017-04-13,0.78509
2017-04-14,0.80984
2017-04-15,1.00782
2017-04-16,1.08036
2017-04-17,0.85763
2017-04-18,0.90798
2017-04-19,0.82179
2017-04-20,0.84824
2017-04-21,0.6972
2017-04-22,0.80984
