period,ratio
2017-01-25,57.67735
2017-01-26,60.5928
2017-01-27,66.71525
2017-01-28,63.94557
2017-01-29,100.0
2017-01-30,96.20991
2017-01-31,46.2585
2017-02-01,34.49951
2017-02-02,36.92905
2017-02-03,57.19144
2017-02-04,88.53255
2017-02-05,84.45092
2017-02-06,35.22837
2017-02-07,36.58892
2017-02-08,35.03401
2017-02-09,31.09815
2017-02-10,39.69873
2017-02-11,64.72303
2017-02-12,54.2274
2017-02-13,27.01652
2017-02-14,21.96307
2017-02-15,20.35957
2017-02-16,20.40816
2017-02-17,21.52575
2017-02-18,27.93974
2017-02-19,22.54616
2017-02-20,15.69484
2017-02-21,13.84839
2017-02-22,15.11175
2017-02-23,12.82798
2017-02-24,12.29348
2017-02-25,15.9378
