period,ratio
2017-09-27,77.47104
2017-09-28,72.49034
2017-09-29,77.43243
2017-09-30,95.7722
2017-10-01,100.0
2017-10-02,94.22779
2017-10-03,60.03861
2017-10-04,52.41312
2017-10-05,54.44015
2017-10-06,59.55598
2017-10-07,55.23166
2017-10-08,54.44015
2017-10-09,67.16216
2017-10-10,44.6525
2017-10-11,50.50193
2017-10-12,36.35135
2017-10-13,39.01544
2017-10-14,37.52895
2017-10-15,36.33204
2017-10-16,32.12355
2017-10-17,29.2471
2017-10-18,31.52509
2017-10-19,28.03088
2017-10-20,32.29729
2017-10-21,29.82625
2017-10-22,25.81081
2017-10-23,22.14285
2017-10-24,29.13127
2017-10-25,23.45559
2017-10-26,20.48262
2017-10-27,20.63706
