period,ratio
2017-09-28,47.16218
2017-09-29,58.99267
2017-09-30,97.22796
2017-10-01,100.0
2017-10-02,92.38864
2017-10-03,67.91956
2017-10-04,65.54219
2017-10-05,74.30934
2017-10-06,73.59518
2017-10-07,62.6292
2017-10-08,57.85566
2017-10-09,51.22157
2017-10-10,20.30633
2017-10-11,16.3691
2017-10-12,17.06446
2017-10-13,18.64311
2017-10-14,26.92163
2017-10-15,26.18868
2017-10-16,11.21029
2017-10-17,8.43826
2017-10-18,9.31215
2017-10-19,8.6168
2017-10-20,8.70137
2017-10-21,14.01052
2017-10-22,13.23059
2017-10-23,7.84626
2017-10-24,7.37643
2017-10-25,7.00996
2017-10-26,7.7429
2017-10-27,8.51343
2017-10-28,14.28302
