period,ratio
2017-03-23,100.0
2017-03-24,55.78326
2017-03-25,87.94599
2017-03-26,52.28277
2017-03-27,24.66011
2017-03-28,18.20133
2017-03-29,12.75145
2017-03-30,37.20489
2017-03-31,11.6175
2017-04-01,13.0931
2017-04-02,9.95974
2017-04-03,5.59238
2017-04-04,4.81801
2017-04-05,3.59392
2017-04-06,2.9177
2017-04-07,4.52638
2017-04-08,56.7412
2017-04-09,57.37212
2017-04-10,34.1475
2017-04-11,24.86444
2017-04-12,19.76093
2017-04-13,17.89649
2017-04-14,17.26038
2017-04-15,19.39805
2017-04-16,19.30084
2017-04-17,11.66516
2017-04-18,8.98953
2017-04-19,7.47759
2017-04-20,6.7018
2017-04-21,7.77536
2017-04-22,11.46744
2017-04-23,10.87757
