period,ratio
2017-10-25,64.07459
2017-10-26,36.5356
2017-10-27,36.74535
2017-10-28,34.98722
2017-10-29,32.27184
2017-10-30,24.099
2017-10-31,22.1845
2017-11-01,19.06487
2017-11-02,10.24369
2017-11-03,7.16982
2017-11-04,7.68849
2017-11-05,10.34285
2017-11-06,5.53373
2017-11-07,4.63369
2017-11-08,4.56885
2017-11-09,3.31032
2017-11-10,3.21498
2017-11-11,2.8603
2017-11-12,2.5819
2017-11-13,2.44841
2017-11-14,2.5285
2017-11-15,13.59215
2017-11-16,100.0
2017-11-17,75.75607
2017-11-18,56.26406
2017-11-19,45.43686
2017-11-20,27.50085
2017-11-21,21.29209
2017-11-22,17.90168
2017-11-23,14.94984
2017-11-24,16.07108
2017-11-25,18.50806
