period,ratio
2017-10-12,100.0
2017-10-13,74.93724
2017-10-14,86.94487
2017-10-15,54.17525
2017-10-16,35.99063
2017-10-17,32.55226
2017-10-18,28.12811
2017-10-19,35.05391
2017-10-20,19.33027
2017-10-21,24.24663
2017-10-22,21.38179
2017-10-23,13.45757
2017-10-24,17.1876
2017-10-25,14.50647
2017-10-26,8.07706
2017-10-27,7.62553
2017-10-28,7.38995
2017-10-29,8.01396
2017-10-30,4.18437
2017-10-31,3.43275
2017-11-01,3.22521
2017-11-02,4.06657
2017-11-03,3.49585
2017-11-04,4.15071
2017-11-05,3.24485
2017-11-06,2.48762
2017-11-07,2.24923
2017-11-08,1.99262
2017-11-09,4.79996
2017-11-10,6.25972
2017-11-11,9.41763
2017-11-12,9.37837
